[05/Sep/2023:21:18:57 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:22:26 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 1446] [Gzip 3.61] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:21:22:26 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:22:26 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:22:42 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
[05/Sep/2023:21:22:42 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/favicon.ico"
[05/Sep/2023:21:22:48 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
[05/Sep/2023:21:22:48 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/test.json"
[05/Sep/2023:21:30:13 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 955] [Gzip 2.14] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:21:30:13 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:36:08 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 972] [Gzip 2.46] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
